Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,14.460000038146973,14.734999656677246,14.4399995803833,14.694999694824219,10.092236518859863,4764834
2020-01-03,14.65999984741211,14.6899995803833,14.505000114440918,14.6899995803833,10.088802337646484,3524034
2020-01-06,14.609999656677246,14.739999771118164,14.510000228881836,14.704999923706055,10.099104881286621,3303239
2020-01-07,14.84000015258789,15.029999732971191,14.800000190734863,14.890000343322754,10.226160049438477,7040954
2020-01-08,14.850000381469727,14.895000457763672,14.739999771118164,14.869999885559082,10.212423324584961,5766836
2020-01-09,14.9399995803833,14.9399995803833,14.789999961853027,14.8100004196167,10.17121696472168,3798838
2020-01-10,14.75,14.824999809265137,14.630000114440918,14.755000114440918,10.133443832397461,5518053
2020-01-13,14.75,14.8149995803833,14.720000267028809,14.800000190734863,10.164349555969238,4100202
2020-01-14,14.805000305175781,14.869999885559082,14.704999923706055,14.8100004196167,10.17121696472168,4233625
2020-01-15,14.8100004196167,14.899999618530273,14.65999984741211,14.899999618530273,10.233026504516602,4358341
2020-01-16,14.920000076293945,15.024999618530273,14.90999984741211,14.979999542236328,10.287968635559082,4509117
2020-01-17,15.0,15.270000457763672,14.994999885559082,15.194999694824219,10.435627937316895,6146014
2020-01-20,15.180000305175781,15.300000190734863,15.069999694824219,15.300000190734863,10.507739067077637,3939593
2020-01-21,15.3100004196167,15.329999923706055,15.170000076293945,15.28499984741211,10.497438430786133,5936353
2020-01-22,15.335000038146973,15.380000114440918,15.244999885559082,15.295000076293945,10.504304885864258,5190221
2020-01-23,15.279999732971191,15.5,15.265000343322754,15.5,10.645094871520996,5258298
2020-01-24,15.59000015258789,15.739999771118164,15.550000190734863,15.710000038146973,10.78931999206543,5746388
2020-01-27,15.595000267028809,15.725000381469727,15.53499984741211,15.699999809265137,10.782451629638672,8146572
2020-01-28,15.71500015258789,15.795000076293945,15.6850004196167,15.725000381469727,10.799620628356934,5376584
2020-01-29,15.774999618530273,15.914999961853027,15.725000381469727,15.880000114440918,10.906071662902832,6030232
2020-01-30,15.78499984741211,15.800000190734863,15.569999694824219,15.630000114440918,10.73437786102295,7674492
2020-01-31,15.649999618530273,15.729999542236328,15.539999961853027,15.5600004196167,10.686302185058594,12114758
2020-02-03,15.479999542236328,15.635000228881836,15.4399995803833,15.630000114440918,10.73437786102295,6325752
2020-02-04,15.664999961853027,15.704999923706055,15.475000381469727,15.645000457763672,10.744678497314453,5834593
2020-02-05,15.640000343322754,15.680000305175781,15.300000190734863,15.53499984741211,10.669132232666016,11170040
2020-02-06,15.510000228881836,15.720000267028809,15.460000038146973,15.710000038146973,10.78931999206543,8212685
2020-02-07,15.630000114440918,15.704999923706055,15.505000114440918,15.640000343322754,10.741244316101074,7802381
2020-02-10,15.640000343322754,15.649999618530273,15.524999618530273,15.625,10.730942726135254,4900880
2020-02-11,15.710000038146973,15.914999961853027,15.675000190734863,15.914999961853027,10.930108070373535,6937810
2020-02-12,15.930000305175781,16.100000381469727,15.90999984741211,15.9399995803833,10.94727897644043,7121943
2020-02-13,15.944999694824219,16.049999237060547,15.835000038146973,15.90999984741211,10.926674842834473,5340486
